lan;län;kom;kommun;lokalid;lokal;2014-08-27;2014-08-28;2014-08-29;2014-08-30;2014-08-31;2014-09-01;2014-09-02;2014-09-03;2014-09-04;2014-09-05;2014-09-06;2014-09-07;2014-09-08;2014-09-09;2014-09-10;2014-09-11;2014-09-12;2014-09-13;2014-09-14;Totalt
14;Västra Götalands län;66;Herrljunga;8679;Biblioteket Ljung;0;0;0;0;0;52;21;31;67;41;0;0;85;58;40;131;50;0;0;576
14;Västra Götalands län;70;Vara;12840;Jungs Bygdegård;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;81;0;0;0;127
14;Västra Götalands län;70;Vara;14764;Biblioteket Levene;0;0;0;0;0;24;0;0;0;0;0;0;47;0;0;0;0;0;0;71
14;Västra Götalands län;70;Vara;14766;Föreningshuset Tråvad;0;0;0;0;0;0;0;44;0;0;0;0;0;0;101;0;0;0;0;145
14;Västra Götalands län;70;Vara;8775;Biblioteket Vara;131;104;154;42;0;127;187;170;179;151;88;0;251;289;297;366;373;182;0;3091
14;Västra Götalands län;70;Vara;8777;Biblioteket Vedum;7;0;35;0;0;38;0;39;0;36;0;0;55;0;92;0;75;0;0;377
14;Västra Götalands län;70;Vara;8778;Biblioteket Kvänum;28;0;20;0;0;27;0;62;0;22;0;0;80;0;180;0;92;49;0;560
14;Västra Götalands län;70;Vara;9795;Kommunhuset;0;0;0;0;0;0;0;1;0;0;0;0;7;4;2;1;2;0;32;49
14;Västra Götalands län;71;Götene;13885;Träffpunkten Källby;7;6;15;6;9;3;0;19;20;9;20;38;28;47;15;47;22;32;0;343
14;Västra Götalands län;71;Götene;14530;Backlyckan Hällekis;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4
14;Västra Götalands län;71;Götene;14536;Träffpunkten Hangelösa;0;0;0;0;0;0;0;12;0;0;0;0;0;0;11;0;0;0;0;23
14;Västra Götalands län;71;Götene;14537;Träffpunkten Hällekis;7;0;8;12;8;6;5;4;12;0;21;0;35;4;6;40;24;29;0;221
14;Västra Götalands län;71;Götene;14538;Träffpunkten Lundsbrunn;0;8;0;8;9;0;10;4;7;5;17;0;3;37;46;4;37;0;0;195
14;Västra Götalands län;71;Götene;14555;Café Esperanza;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;7
14;Västra Götalands län;71;Götene;14556;Seniordagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;30
14;Västra Götalands län;71;Götene;6860;Mötesplatsen Götene Äldrecenter;0;0;0;0;0;0;0;0;0;0;0;18;0;9;0;0;0;0;0;27
14;Västra Götalands län;71;Götene;6861;Trygghetslägenheter Lundsbrunn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götalands län;71;Götene;7996;Fridebogården, Källby;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götalands län;71;Götene;8394;Holmestads Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68
14;Västra Götalands län;71;Götene;8501;Österängs bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;109
14;Västra Götalands län;71;Götene;8505;Hembygdsgården Husaby;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63
14;Västra Götalands län;71;Götene;8512;Medborgarkontoret Götene kommun;86;117;76;36;24;124;114;156;128;144;44;71;244;280;291;326;379;207;42;2889
14;Västra Götalands län;72;Tibro;13025;Kommunhuset;0;0;0;0;0;0;0;0;0;0;0;0;260;227;249;204;304;145;108;1497
14;Västra Götalands län;72;Tibro;14569;Kommunbiblioteket;44;77;39;0;0;119;102;93;71;68;0;0;145;148;156;136;120;0;0;1318
14;Västra Götalands län;73;Töreboda;10144;Älgarås servicehus;1;7;0;0;0;5;10;26;5;10;0;0;16;11;33;10;15;0;0;149
14;Västra Götalands län;73;Töreboda;10145;Moholms skola;13;9;14;0;0;15;16;11;17;27;0;0;41;42;25;56;50;0;0;336
14;Västra Götalands län;73;Töreboda;14841;Kommunhuset;57;79;69;0;0;104;114;102;107;122;0;0;151;201;200;258;290;93;40;1987
14;Västra Götalands län;73;Töreboda;6866;Bergmansgården;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
14;Västra Götalands län;73;Töreboda;6867;Krabbängsgården;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7
14;Västra Götalands län;80;Göteborg;10262;Lundby bibliotek;128;194;146;104;0;229;201;218;220;175;195;0;385;473;572;637;627;526;0;5030
14;Västra Götalands län;80;Göteborg;10351;Toftaåsens äldrecenter;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;26
14;Västra Götalands län;80;Göteborg;12482;Kulturhuset Kåken;193;255;156;182;37;287;260;286;248;209;270;115;501;636;738;864;632;762;0;6631
14;Västra Götalands län;80;Göteborg;13352;Sankt Jörgens Äldreboende;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;23
14;Västra Götalands län;80;Göteborg;13354;Geråshus Äldreboende;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34
14;Västra Götalands län;80;Göteborg;14145;Äldreboendet Götaholm;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7
14;Västra Götalands län;80;Göteborg;14223;Stiftelsen Vegahusen 55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;111
14;Västra Götalands län;80;Göteborg;14228;Gråbergets vård och äldreboende;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;14;0;0;28
14;Västra Götalands län;80;Göteborg;14231;Bagaregårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;27
14;Västra Götalands län;80;Göteborg;14903;Nordstan;1136;1520;1425;1160;1246;1701;1647;1663;1682;1816;1708;1999;2462;3009;3144;3334;3509;3232;3022;40415
14;Västra Götalands län;80;Göteborg;15016;Sockenvägen 28 äldreboende;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;14
14;Västra Götalands län;80;Göteborg;15017;Byalagsgatan 3 äldreboende;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;24
14;Västra Götalands län;80;Göteborg;15018;Sehlstedtsgatan 12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;22
14;Västra Götalands län;80;Göteborg;6868;Altplatsens äldreboende;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;47
14;Västra Götalands län;80;Göteborg;6871;Backahus;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;18
14;Västra Götalands län;80;Göteborg;6873;Bergsjöhöjds boende;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;31
14;Västra Götalands län;80;Göteborg;6876;Björkekärrs hus;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
14;Västra Götalands län;80;Göteborg;6877;Björkåshemmet;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;14
14;Västra Götalands län;80;Göteborg;6879;Dicksons hus;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;59
14;Västra Götalands län;80;Göteborg;6882;Fiskebäcks äldreboende/Capio;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;29
14;Västra Götalands län;80;Göteborg;6886;Fridkulla äldreboende;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
14;Västra Götalands län;80;Göteborg;6887;Fyrväpplingens äldreboende;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;31
14;Västra Götalands län;80;Göteborg;6888;Gerdas Gård;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;35
14;Västra Götalands län;80;Göteborg;6891;Granlidens äldreboende;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;31
14;Västra Götalands län;80;Göteborg;6892;Grevegårdens äldreboende;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;20
14;Västra Götalands län;80;Göteborg;6894;Gunnareds äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;9
14;Västra Götalands län;80;Göteborg;6896;Häktet Polishuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;70
14;Västra Götalands län;80;Göteborg;6897;Högsbo sjukhus/SU Geriatrik;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;13
14;Västra Götalands län;80;Göteborg;6899;KVA Högsbo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;43
14;Västra Götalands län;80;Göteborg;6900;KVA Skogome;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;95
14;Västra Götalands län;80;Göteborg;6903;Kaverös Äng;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;17
14;Västra Götalands län;80;Göteborg;6904;Krokslätts äldreboende/Örgrytehemmet;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
14;Västra Götalands län;80;Göteborg;6905;Kvibergs äldreboende;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;20
14;Västra Götalands län;80;Göteborg;6911;Lotsens äldreboende, Attendo Care;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;15
14;Västra Götalands län;80;Göteborg;6912;Lövgärdets äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;23
14;Västra Götalands län;80;Göteborg;6915;Nya Varvets äldreboende;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;11
14;Västra Götalands län;80;Göteborg;6916;Rågården;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;24
14;Västra Götalands län;80;Göteborg;6926;Stiftelsen Neuberghska ålderdomshemm;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;30
14;Västra Götalands län;80;Göteborg;6927;Otium, stiftelsen;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
14;Västra Götalands län;80;Göteborg;6928;Styrsöhemmet;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;15
14;Västra Götalands län;80;Göteborg;6929;Svaleboskogens  äldreboende;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;23
14;Västra Götalands län;80;Göteborg;6932;Uggledals äldreboende;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;23
14;Västra Götalands län;80;Göteborg;6933;Vasahemmet;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;23
14;Västra Götalands län;80;Göteborg;6939;Åkerhus äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;71
14;Västra Götalands län;80;Göteborg;6940;Änggårdsbackens äldreboende tre stif;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;61
14;Västra Götalands län;80;Göteborg;8296;Tuve bibliotek;63;126;97;0;0;169;114;127;191;109;0;0;278;197;231;369;426;0;0;2497
14;Västra Götalands län;80;Göteborg;8324;Kyrkbyns bibliotek;67;154;0;0;0;158;133;115;220;0;0;0;261;218;246;517;0;0;0;2089
14;Västra Götalands län;80;Göteborg;8325;Biskopsgårdens bibliotek;75;169;119;44;0;199;172;192;203;151;144;0;327;248;398;393;418;460;0;3712
14;Västra Götalands län;80;Göteborg;8327;Backa bibliotek;173;203;167;85;0;240;209;285;214;198;141;0;349;279;485;498;518;405;0;4449
14;Västra Götalands län;80;Göteborg;8328;Älvstrandens bibliotek;63;82;74;0;0;101;121;89;87;83;0;0;219;262;266;315;419;0;0;2181
14;Västra Götalands län;80;Göteborg;8329;Torslanda bibliotek;43;110;41;0;0;123;105;39;149;38;214;0;262;273;149;369;108;472;0;2495
14;Västra Götalands län;80;Göteborg;8330;Kulturhuset Vingen;75;69;98;0;0;106;136;103;108;156;0;0;195;239;244;228;345;0;0;2102
14;Västra Götalands län;80;Göteborg;8332;Kärra bibliotek;80;137;80;0;0;183;138;112;216;107;81;0;244;195;198;393;245;0;0;2409
14;Västra Götalands län;80;Göteborg;8338;Kulturhuset Blå Stället;184;176;133;122;0;215;197;193;191;172;150;0;342;320;365;453;460;521;0;4194
14;Västra Götalands län;80;Göteborg;8339;Hammarkullens bibliotek;52;116;45;0;0;53;64;70;69;35;0;0;98;115;111;173;131;0;0;1132
14;Västra Götalands län;80;Göteborg;8340;Hjällbo bibliotek;147;41;49;0;0;82;63;89;58;65;0;0;120;119;164;112;201;0;0;1310
14;Västra Götalands län;80;Göteborg;8341;Bergsjöns bibliotek;55;59;52;40;0;82;75;84;67;47;51;0;124;107;133;137;154;183;0;1450
14;Västra Götalands län;80;Göteborg;8342;Kortedala bibliotek;150;155;111;69;0;214;189;181;186;159;125;0;279;289;380;383;349;322;0;3541
14;Västra Götalands län;80;Göteborg;8343;Gamlestadens bibliotek;63;102;57;57;0;109;104;84;107;66;75;0;180;221;160;396;276;352;0;2409
14;Västra Götalands län;80;Göteborg;8349;Stadsbiblioteket;370;464;382;375;380;501;529;616;600;516;581;773;900;1260;1624;1853;2187;1756;0;15667
14;Västra Götalands län;80;Göteborg;8351;Linnéstadens bibliotek;221;261;178;0;0;336;313;295;261;294;279;0;564;704;900;755;973;606;0;6940
14;Västra Götalands län;80;Göteborg;8352;Guldhedens bibliotek;60;130;78;0;0;150;143;83;115;84;82;0;218;240;187;479;269;392;0;2710
14;Västra Götalands län;80;Göteborg;8355;Styrsö bibliotek;0;29;14;33;0;0;52;0;38;25;44;0;0;117;0;44;39;63;0;498
14;Västra Götalands län;80;Göteborg;8357;Majornas bibliotek;233;243;207;151;0;327;296;277;275;217;216;0;514;656;708;886;756;705;0;6667
14;Västra Götalands län;80;Göteborg;8358;Högsbo bibliotek;103;199;118;107;0;231;215;166;214;180;136;0;344;448;289;569;466;402;0;4187
14;Västra Götalands län;80;Göteborg;8359;Västra Frölunda bibliotek;280;491;407;354;351;573;613;573;581;537;499;680;979;1189;1199;1240;1253;1002;0;12801
14;Västra Götalands län;80;Göteborg;8360;Askims bibliotek;151;232;200;0;0;345;228;223;242;195;0;0;521;398;433;615;495;0;0;4278
14;Västra Götalands län;80;Göteborg;8362;Stadsdelskontor Västra Göteborg;47;111;75;0;0;139;115;103;110;128;0;0;189;263;249;218;330;0;0;2077
14;Västra Götalands län;80;Göteborg;8554;Asperö skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götalands län;80;Göteborg;8555;Vrångö skola, Vrångöhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götalands län;80;Göteborg;8991;Östra Sjukhuset;85;145;125;42;67;175;193;148;162;182;100;191;254;284;350;428;558;343;0;3832
14;Västra Götalands län;80;Göteborg;8997;Sahlgrenska sjukhuset;78;110;123;40;55;157;170;198;198;170;33;122;295;393;437;575;652;291;0;4097
14;Västra Götalands län;81;Mölndal;13696;Fagareds ungdomshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;20
14;Västra Götalands län;81;Mölndal;13699;Balltorps bibliotek;11;22;0;0;0;0;35;12;46;0;0;0;0;64;21;75;0;0;0;286
14;Västra Götalands län;81;Mölndal;14682;Eklanda äldreboende;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
14;Västra Götalands län;81;Mölndal;6941;Berzelius äldreboende;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;35
14;Västra Götalands län;81;Mölndal;6942;Lackarebäcks äldreboende;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
14;Västra Götalands län;81;Mölndal;6945;Kriminalvårdsanstalten;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;22
14;Västra Götalands län;81;Mölndal;6947;Fässbergs äldreboende;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;28
14;Västra Götalands län;81;Mölndal;6948;Brogårdens äldreboende;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;37
14;Västra Götalands län;81;Mölndal;9388;Mölndals stadsbibliotek;260;299;267;178;0;395;423;363;304;358;230;0;672;685;828;882;929;550;440;8063
14;Västra Götalands län;81;Mölndal;9389;Kållereds bibliotek;65;78;55;58;0;86;96;87;120;64;79;0;141;180;223;234;150;202;0;1918
14;Västra Götalands län;81;Mölndal;9390;Lindome bibliotek;91;103;96;50;0;166;124;157;119;96;123;0;261;297;288;358;297;274;0;2900
14;Västra Götalands län;82;Kungälv;14396;Hemmakväll;89;80;86;58;0;105;166;157;113;173;134;0;223;225;336;341;404;314;0;3004
14;Västra Götalands län;82;Kungälv;14397;Walls Fotvård, Kode;0;27;33;0;0;31;0;0;36;35;0;0;0;0;0;119;61;0;0;342
14;Västra Götalands län;82;Kungälv;8900;Kungälvs Stadsbibliotek;192;218;157;113;0;249;282;242;265;260;193;0;459;521;542;581;607;450;0;5331
14;Västra Götalands län;82;Kungälv;8902;Kärna Bibliotek;19;30;0;0;0;56;0;38;68;0;0;0;109;0;78;143;0;0;0;541
14;Västra Götalands län;82;Kungälv;8903;Marstrands Bibliotek;0;38;0;0;0;0;39;0;52;0;0;0;0;63;0;56;0;0;0;248
14;Västra Götalands län;82;Kungälv;8904;Diseröds Bibliotek;3;23;0;0;0;25;0;16;30;0;0;0;28;0;19;54;0;0;0;198
14;Västra Götalands län;82;Kungälv;8905;Ytterby Bibliotek;48;47;0;0;0;54;51;73;50;0;0;0;63;88;184;96;0;0;0;754
14;Västra Götalands län;82;Kungälv;9078;Stadshuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;113
14;Västra Götalands län;84;Lysekil;8810;Kommunhuset   -  Lysekil;102;118;124;0;0;144;154;137;170;184;0;0;280;282;276;264;358;173;106;2872
14;Västra Götalands län;84;Lysekil;8820;Folkets Hus - Brastad;39;37;53;0;0;67;57;51;61;81;0;0;115;144;136;113;124;0;0;1078
14;Västra Götalands län;84;Lysekil;8822;Församlingshemmet  -  Skaftö;11;21;20;0;0;29;28;18;24;38;0;0;60;60;70;57;63;0;0;499
14;Västra Götalands län;85;Uddevalla;14198;Stadsbiblioteket;110;123;100;44;0;145;168;113;146;126;97;0;257;255;330;331;454;215;0;3014
14;Västra Götalands län;85;Uddevalla;14240;Jaktstugan, Rotviksbro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
14;Västra Götalands län;85;Uddevalla;14246;Ljungskilegården;34;52;41;22;0;66;51;68;68;83;65;0;112;155;161;192;189;202;72;1633
14;Västra Götalands län;85;Uddevalla;14425;Stadshuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;53
14;Västra Götalands län;85;Uddevalla;9861;Medborgarkontoret;72;84;87;0;0;124;52;90;81;97;0;0;153;118;160;182;201;0;0;1501
14;Västra Götalands län;85;Uddevalla;9862;Bohusläns museum;116;119;82;61;77;114;142;158;148;116;123;188;123;340;314;355;214;328;0;3118
14;Västra Götalands län;85;Uddevalla;9866;Dalabergs bibliotek;75;76;49;0;0;111;106;104;82;74;0;0;167;160;168;212;151;0;0;1535
14;Västra Götalands län;85;Uddevalla;9884;Torp köpcentrum, Västra Torp;99;105;125;117;118;121;150;149;173;226;162;261;339;380;441;445;647;514;0;4572
14;Västra Götalands län;85;Uddevalla;9939;Agnebergshallen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60
14;Västra Götalands län;85;Uddevalla;9952;Dalabergs centrumhus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35
14;Västra Götalands län;85;Uddevalla;9975;Bokenäs bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9
14;Västra Götalands län;85;Uddevalla;9978;Herrestadsskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10
14;Västra Götalands län;85;Uddevalla;9982;Hogstorps skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götalands län;85;Uddevalla;9987;Lanegården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
14;Västra Götalands län;86;Strömstad;13861;Strömstads Museum;132;149;110;91;77;151;197;191;158;179;125;132;255;328;389;429;469;277;136;3975
14;Västra Götalands län;86;Strömstad;13862;Strömstad Gymnasium;0;0;0;0;0;0;0;20;0;0;0;0;0;30;56;0;0;0;0;106
14;Västra Götalands län;87;Vänersborg;11704;Vänersborgs bibliotek;269;368;336;148;0;408;366;364;389;394;237;0;593;645;709;660;836;491;0;7213
14;Västra Götalands län;87;Vänersborg;11723;Biblioteket, Frändefors;0;16;0;0;0;39;0;0;24;0;0;0;103;0;0;33;0;0;0;215
14;Västra Götalands län;87;Vänersborg;14237;Brålanda sjukhem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;26
14;Västra Götalands län;87;Vänersborg;14437;Arena Vänersborg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;96
14;Västra Götalands län;87;Vänersborg;15005;Björkens Äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;22
14;Västra Götalands län;87;Vänersborg;15006;Runnarebo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;14
14;Västra Götalands län;87;Vänersborg;15007;Ekeliden;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;17
14;Västra Götalands län;87;Vänersborg;15008;Kastanjens äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;10
14;Västra Götalands län;87;Vänersborg;15009;Solängen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;20
14;Västra Götalands län;87;Vänersborg;15010;Pionens Servicehus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;17
14;Västra Götalands län;87;Vänersborg;6963;Kriminalvårdsanstalten Östragård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;47
14;Västra Götalands län;87;Vänersborg;6964;Brinkåsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;26
14;Västra Götalands län;87;Vänersborg;6965;Kriminalvårdsanstalten Brinkeberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;52
14;Västra Götalands län;87;Vänersborg;9287;Biblioteket Brålanda;0;58;0;0;0;0;92;0;78;0;0;0;0;213;0;124;0;0;0;565
14;Västra Götalands län;87;Vänersborg;9290;Biblioteket Vargön;0;160;0;0;0;120;147;0;185;0;0;0;142;264;0;292;0;0;0;1310
14;Västra Götalands län;88;Trollhättan;13836;Edsborg Idrottsplats;106;120;135;0;0;161;172;161;150;137;0;0;285;392;397;192;487;0;0;2895
14;Västra Götalands län;88;Trollhättan;14515;Klockaregården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;24
14;Västra Götalands län;88;Trollhättan;6966;Stavregården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;32
14;Västra Götalands län;88;Trollhättan;6967;Källstorpsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;56
14;Västra Götalands län;88;Trollhättan;6969;Nordängen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;13
14;Västra Götalands län;88;Trollhättan;6971;Landbogården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;23
14;Västra Götalands län;88;Trollhättan;6973;Tallbacken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;17
14;Västra Götalands län;88;Trollhättan;6974;Blåvingen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;13
14;Västra Götalands län;88;Trollhättan;6975;Blomstergården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8
14;Västra Götalands län;88;Trollhättan;7953;Stadshuset;51;93;86;0;0;91;96;83;89;79;228;0;143;148;201;192;236;0;231;2047
14;Västra Götalands län;88;Trollhättan;7954;Huvudbiblioteket;240;321;257;171;0;357;327;441;293;306;228;0;567;559;666;644;807;566;0;6750
14;Västra Götalands län;88;Trollhättan;7955;Syltebiblioteket;94;133;150;57;0;177;154;134;108;171;76;0;230;316;267;256;316;238;0;2877
14;Västra Götalands län;89;Alingsås;14088;Tuvegården;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;49
14;Västra Götalands län;89;Alingsås;6977;Noltorpsgården;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24
14;Västra Götalands län;89;Alingsås;6979;Ängabogården;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;16
14;Västra Götalands län;89;Alingsås;6980;Hemsjögården;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;12
14;Västra Götalands län;89;Alingsås;6982;Mellbygårdens vård- och gruppboende;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
14;Västra Götalands län;89;Alingsås;6983;Brunnsgården;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22
14;Västra Götalands län;89;Alingsås;6984;Bjärkegården;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;20
14;Västra Götalands län;89;Alingsås;9694;Mjörnviksholms sjukhem;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
14;Västra Götalands län;89;Alingsås;9695;Alingsås kulturhus;301;305;251;136;0;371;363;394;371;380;310;0;692;696;871;889;904;615;154;8003
14;Västra Götalands län;89;Alingsås;9698;Ingareds bibliotek;36;6;7;0;0;50;11;42;19;16;0;0;65;50;74;45;40;27;0;488
14;Västra Götalands län;89;Alingsås;9699;Sollebrunns bibliotek, Växthuset;24;33;18;0;0;57;44;31;80;41;0;0;144;105;103;151;162;50;0;1043
14;Västra Götalands län;90;Borås;13698;Knallerian Knalleland;105;139;137;180;171;192;177;202;236;257;299;456;367;427;479;551;721;738;0;5834
14;Västra Götalands län;90;Borås;14850;Stadsbiblioteket;82;100;86;0;0;117;109;120;139;147;0;0;229;264;291;331;416;0;0;2431
14;Västra Götalands län;90;Borås;8703;Dalsjöfors Bibliotek;26;71;60;0;0;67;59;71;63;89;0;0;129;125;123;111;159;0;0;1153
14;Västra Götalands län;90;Borås;8710;Sjöbo Bibliotek;68;104;57;0;0;101;87;73;57;82;0;0;109;104;107;104;155;0;0;1208
14;Västra Götalands län;90;Borås;8711;Göta  bibliotek, Jössagården;46;63;55;0;0;77;92;62;72;76;0;0;88;120;105;118;125;0;0;1099
14;Västra Götalands län;90;Borås;8714;Biblioteket Viskafors;23;58;34;0;0;39;54;54;51;64;0;0;89;105;89;70;106;0;0;836
14;Västra Götalands län;90;Borås;8719;Fristads Bibliotek;48;87;61;0;0;60;73;78;87;85;0;0;141;139;118;140;216;0;0;1333
14;Västra Götalands län;90;Borås;8720;Mötesplats Norrby;45;39;39;0;0;34;38;39;40;43;0;0;51;49;79;71;79;0;0;646
14;Västra Götalands län;90;Borås;8730;Sandareds Bibliotek;20;31;45;0;0;40;35;36;32;58;0;0;83;77;95;72;120;0;0;744
14;Västra Götalands län;90;Borås;8759;Stadshuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395;395
